ANON_ID,Group,Post,Pre,AGE_GROUP,INCOME_CATEGORY,HOUSEHOLD_OCCUPANCY,CHILDREN_AT_HOME,HOUSEHOLD_SIZE,NUMBER_OF_BEDROOMS,OCCUPATION,EMPLOYMENT_STATUS,HIGHEST_QUALIFICATION,HOME_OWNERSHIP,HOME_TYPE,HOME_VALUE,SOCIAL_GRADE,TARIFF_GROUP,Delta,Delta_pct,Cluster
9297dfbb06a94a09493df6b5ab8784ad06c4718472b70acc319fe7054fa64b2f,Intervention,0.16087380777696259,0.14087800369685768,25-34,"50,000-74,999",Couple Household,1,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Standard,0.0199958040801049,0.14193702036786393,5.0
92d37f3903a827cd408d736190fb878c37cdd86af79dff36d9ef704ecd688c7c,Intervention,0.09117780938833571,0.13765879017013233,18-24,"30,000-39,999",Single Adult Household,0,1,3,Student,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C1,Standard,-0.04648098078179662,-0.3376535615658893,5.0
92fa500ba04cd65dc0a46f6292892b3d484cb36bab6204b775f6ce5b24005006,Intervention,0.341027496382055,0.3509953423381462,45-54,"50,000-74,999",Couple Household,1,2,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,-0.009967845956091237,-0.02839879837062992,1.0
949c58b8ab84fc56bada219c56b74eb718a565df4bc45cc31920aacd18e12d10,Intervention,0.2843403010033445,0.32427873429502097,55-64,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,-0.039938433291676456,-0.12316081527363257,1.0
94a4698b372f741c6927be5ae3e899b2098f315bfb98791ba57c6fb2ece1eb5c,Intervention,0.320625,0.4272492970946579,55-64,"50,000-74,999",Couple Household,0,2,4,Director/Managerial,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C2,EDF Essentials,-0.10662429709465793,-0.2495599122566493,3.0
9553b9ac65672f5a990ad4533d028294f170582b217a276efe87e88c137a0d84,Intervention,0.24544950213371264,0.2866380510440835,55-64,"100,000+",Couple Household,2+,3-4,4,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Detached House,500k+,Social grade C1,EDF Essentials,-0.04118854891037088,-0.14369532851741407,7.0
95743aefe12fce60c855d2845a6b56210de9a5428035ff0f48faef6b75b6b314,Intervention,0.3369378571428572,0.2912139468690702,25-34,"40,000-49,999",Single Adult Household,1,3-4,3,Service Sector,Employed,A Level Equivalent,Social Renting,Flat or Maisonette,150-250k,Social grade C1,EDF Essentials,0.04572391027378697,0.15701140266590474,0.0
95b1b959c2d55be528cbc8b12e9e99fa176493c8543ff3fde274cac285a08156,Intervention,0.22818847795163585,0.3355,45-54,"40,000-49,999",Couple Household,1,3-4,3,Service Sector,Employed,A Level Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C2,EDF Essentials,-0.10731152204836417,-0.31985550536025087,4.0
95e2dc0a041369e1632ead2a197757e06252ebef9c9dc31408d3702708056d67,Intervention,0.12860953058321478,0.21309295774647885,45-54,"50,000-74,999",Couple Household,1,2,3,Office Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,-0.08448342716326407,-0.3964627834570477,1.0
96c3e578337fe16d337321862daf8f41c8b237df7ca90185817ceeaceb3afa63,Intervention,0.15158161648177496,0.14170212765957446,75+,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,0.009879488822200494,0.0697201163128263,5.0
98047d834bbc0ecd55f5a01ae028a7b578bd9248109a9a3bb56bb0db586fc04f,Intervention,0.1935566714490674,0.19729104477611942,18-24,"100,000+",Multi-Occupancy Household,0,3-4,5+,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,500k+,Social grade B,Fix Total Service,-0.0037343733270520096,-0.01892824548265572,5.0
981fb2cd36c3e2b0479ffb71ce33b93eb82a602c4320caff0a6871ea712f1879,Intervention,0.24678890489913546,0.2718664192949907,45-54,"50,000-74,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,EDF Essentials,-0.02507751439585526,-0.09224204468093837,2.0
995ce00d1f1578cb3062da8a019cc79d594b30540b4bbea14d38d188cfe9b50d,Intervention,0.2573003558718861,0.26221943282194327,45-54,"100,000+",Couple Household,0,2,5+,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,-0.004919076950057166,-0.018759391312532517,1.0
9969172f845915fc8813a7129a5e5b75182dd0a331aa44feac7b23eec958bfbc,Intervention,0.42807142857142855,0.4020083487940631,25-34,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,0.02606307977736544,0.06483218534030191,1.0
99fdd36ada7e9f822280972c64668d9b91e45888c30117454d996911a40ef50c,Intervention,0.1873653984206748,0.3468762838468721,65-74,"40,000-49,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Deemed,-0.1595108854261973,-0.4598494992428283,0.0
9a26ed009ec9a485b42b68b7075e1536c01436ceb2164bfa27e01ff7b486465a,Intervention,0.1896786226685796,0.24886456400742116,65-74,"30,000-39,999",Single Adult Household,0,2,5+,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade C2,Deemed,-0.05918594133884156,-0.23782390062201314,4.0
9a44def1b118a815c9c2576adf1e3455f991e3e0346f1455aba529960d904d73,Intervention,0.1922352071005917,0.17957784011220196,35-44,"50,000-74,999",Couple Household,1,3-4,2,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Easy Online,0.012657366988389734,0.07048401395451293,5.0
9a7b6a7cff87de39f1ea6652bafd3c4a351faddc4eda8e36c5b0cecc1b426188,Intervention,0.24972262247838617,0.280948463356974,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C2,Standard,-0.03122584087858782,-0.1111443732614838,4.0
9ad55db22547ac29844ba98b86c00913063976745bd4033cc5e0b08ce9b4e78e,Intervention,0.13339495798319329,0.1625275080906149,55-64,"30,000-39,999",Single Adult Household,0,1,2,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,Standard,-0.029132550107421606,-0.1792468884170621,5.0
9b2b580871e82081ceba4aefc5eb5b182f5a9cb66001a0309fdabf18f9ad7cba,Intervention,0.28035444839857654,0.29090588780713955,45-54,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,500k+,Social grade B,EDF Essentials,-0.010551439408563013,-0.03627097233438688,4.0
9bbd2c40272a5046ab5c9e7d904bd0a00616b0cd39a426774ec00ed1db011a96,Intervention,0.24253200568990044,0.25623647678314987,55-64,"40,000-49,999",Couple Household,0,2,2,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C2,Total Service,-0.013704471093249432,-0.05348368532575234,5.0
9ca26d38658c1406348f47fc87c2e60a51db0ae04382579c67fbb32b53fae957,Intervention,0.16871714285714287,0.2010928835489834,55-64,"30,000-39,999",Couple Household,2+,3-4,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade C2,Standard,-0.032375740691840516,-0.1609989380054528,7.0
9dd9c1c0e164828e61d6eed970eabecb59e929048c1d00cbd252d9d34d97871f,Intervention,0.2955611664295875,0.3101628014842301,45-54,"75,000-99,999",Couple Household,1,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Standard,-0.01460163505464257,-0.047077325149144214,4.0
9deb44d7cd44837f63ac7b76ea8cd757fb09e3fed304cfe27ba7124c1897a632,Intervention,0.2157453769559033,0.40244717330861907,65-74,"75,000-99,999",Couple Household,1,3-4,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade B,EDF Essentials,-0.18670179635271578,-0.46391628202477736,3.0
9e0cc22c6993af8677d4354155c10be44d7076ef7be810763baf7e5e8c957d9f,Intervention,0.20354907539118064,0.1961837505904582,45-54,"30,000-39,999",Multi-Occupancy Household,0,1,3,Skilled Manual Worker,Employed,A Level Equivalent,Private Renting,Terraced House,150-250k,Social grade C1,Essentials Exclusive,0.007365324800722439,0.03754299109153981,5.0
9e68ade8cf1c8ec6450801d7ca78f591980ab50566c88718c6987433d6079b70,Intervention,0.2890170697012802,0.3583950674732434,75+,"10,000-19,999",Single Adult Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade C2,EDF Essentials,-0.06937799777196318,-0.19357966687737052,7.0
9e698dd9bb0072b20d753899012be660825b91b4a89af589215e189432d922a3,Intervention,0.383759375,0.4025700371057514,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,EDF Essentials,-0.018810662105751386,-0.046726433593988516,4.0
9ea4224d8ddf4066bb747465503e3bbee3761ce63d7631df03d690c5a68291c0,Intervention,0.5968753602305475,0.5142755,55-64,"50,000-74,999",Couple Household,0,2,4,Director/Managerial,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Deemed,0.08259986023054755,0.16061402931025792,4.0
9eb4d117d8653803a4af6149bf6cb27b699aef8a0ab135c705087a7ea3ef8574,Intervention,0.22728867505551445,0.2124336448598131,45-54,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,0.014855030195701363,0.06992786008781393,5.0
9f54c4a99c7c6b07136dec7dd8559ecefdf2d60e4e5fe96cfd76ef182b22806a,Intervention,0.15670341394025603,0.19598794063079777,45-54,"30,000-39,999",Couple Household,2+,3-4,3,Office Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Fix Total Service,-0.03928452669054175,-0.2004435913970134,4.0
a03a9d1edd4a7348cc632125528fbb2c0e722219354c838fc46e3a92dc045d0f,Intervention,0.30963916786226686,0.3751955514365153,55-64,"100,000+",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,-0.06555638357424842,-0.17472590845827457,7.0
a06f9021646c479327e6349f531dc8a42b1a85bd342875d360e2157f36692148,Intervention,0.27939214285714287,0.31212985212569316,55-64,"50,000-74,999",Multi-Occupancy Household,0,3-4,5+,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,-0.0327377092685503,-0.10488490301583515,1.0
a0f0baf33355678ef6df2b0f96da10dc88a2e1e556bc77957d727966ed8c27c3,Intervention,0.36705377906976744,0.39559840674789126,45-54,"100,000+",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,500k+,Social grade B,Standard,-0.028544627678123824,-0.07215556784664927,7.0
a14ea486aa65c592a19da2c45d4e906ac9621d4a03b6ad9a93c46cd102de5c96,Intervention,0.22285806916426512,0.21369897959183673,75+,"40,000-49,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Standard,0.009159089572428392,0.042859772142675535,4.0
a40e1cbe10956369fdc42e384a2b80ed3cd5442d69e1c9bc678e51e619f79f94,Intervention,0.2930937723693629,0.3942573018080668,55-64,"100,000+",Couple Household,0,2,5+,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,EDF Essentials,-0.10116352943870388,-0.2565926590953857,7.0
a50f3e32cac52469c80204092524517acc559041ef909eb71721b2c8d44a95f4,Intervention,0.24605029585798818,0.1966390942698706,55-64,"100,000+",Couple Household,0,2,4,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,0.04941120158811757,0.2512786268243529,7.0
a6718f78ecfd6bd0d5f22869177446182fb8b3dd5ff4fcf699dfe917539286e6,Intervention,0.1971635581061693,0.24062546468401488,65-74,"30,000-39,999",Couple Household,1,3-4,3,Looking after home,Not Employed,Secondary Education or Less,Owner Occupied,Terraced House,100-150k,Social grade D,Deemed,-0.04346190657784557,-0.1806205616472013,2.0
a6f9c3e86e3bc1b32d2d6d33771030f6531b7bc240bf1373de42503c6166c7f1,Intervention,0.21233143669985777,0.16138447319778187,65-74,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C2,Standard,0.05094696350207589,0.31568689659282617,5.0
a7e49fe3316e75c0f07845336aae4a2dc89b3576ae736d0dafd1e82d58805f54,Intervention,0.3237226173541963,0.3383383247543285,18-24,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,Engage,-0.014615707400132238,-0.04319849786672816,7.0
a8eade94e8d42da651fef038a0c6fd8a8c2227fa72a06038dab1695b3840954a,Intervention,0.08764642857142857,0.08911691312384473,35-44,"50,000-74,999",Couple Household,2+,3-4,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,150-250k,Social grade C1,EDF Essentials,-0.0014704845524161625,-0.016500622618880967,5.0
a9bea1a5f9107f9cdb34a75b134d4aa88edf694f9f6934d470e64f0a2877ee0e,Intervention,0.3111477761836442,0.33045769764216365,35-44,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Standard,-0.019309921458519452,-0.05843386792408514,2.0
a9d77a8be47e1044d0472b28fc4563c974b3342e944907945faf827671eb8a72,Intervention,0.12118102189781021,0.12145794392523365,55-64,"20,000-29,999",Couple Household,0,2,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade C2,Standard,-0.0002769220274234374,-0.0022799828358193138,5.0
a9ea73497b81f01d4c9823a8849592b8b2c1914f9f3387414853d049f221a55c,Intervention,0.2971261582323592,0.2852246879334258,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade B,EDF Essentials,0.011901470298933403,0.04172664850705813,4.0
aa1ed740d8543f65414056524d7f3999b028c9695def87ba05e5732879e6e606,Intervention,0.06285277382645803,0.07739156626506023,25-34,"20,000-29,999",Couple Household,0,2,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,Standard,-0.014538792438602205,-0.18786016539331876,5.0
aa20fa2c41d741a546569ea80fcedf46f8f5dc524c42aa1e1ad8319a7c82b01f,Intervention,0.2711514285714286,0.2854883395522388,35-44,"40,000-49,999",Single Adult Household,2+,3-4,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,150-250k,Social grade B,Safeguard Assist,-0.014336910980810191,-0.05021890212152366,7.0
aa27e334abe87dc0cd53ba94ff63a791905ff614b0e18bba2922f4cb7fe497e9,Intervention,0.14198674521354934,0.1140701918577445,35-44,"50,000-74,999",Couple Household,0,2,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,EDF Essentials,0.02791655335580484,0.2447313614639942,5.0
aa8b4b7f71aa5ab1ddbde176fdae866f40515b14023980bac3e2ffb647d62ee6,Intervention,0.2414657142857143,0.39541229314420806,25-34,"75,000-99,999",Couple Household,1,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Standard,-0.15394657885849375,-0.38933179753809266,3.0
ab458d022cb7ce6713f75d4ac1248b7f303e0e696da542059bb6ecbd3a4c7ff5,Intervention,0.10608082975679542,0.09462710280373832,65-74,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,0.011453726953057103,0.12104065974430969,5.0
ae5fed7ea89ab52f30fe39b1a3bacbad10ec513a0e694bd44303b5022bb17efa,Intervention,0.09715078236130867,0.11332849109653233,55-64,"75,000-99,999",Couple Household,0,2,4,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade A,EDF Essentials,-0.01617770873522366,-0.1427505879474175,5.0
ae7ea21ff350d1884522edf53c4fe701117a1d768b38e2edfac632169d8a5f72,Intervention,0.3468904593639576,0.33839555765595464,18-24,"100,000+",Couple Household,2+,3-4,5+,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,0.008494901708002989,0.0251034669806148,7.0
aea97804a67884e1189410980dfff2b69dc3853cf07678fcb3599d0bcfece7fd,Intervention,0.8384322766570604,0.6068612266112267,55-64,"50,000-74,999",Couple Household,0,2,4,Office Worker,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,0.23157105004583378,0.3815881455121948,2.0
b06331470b74e7f9ec68d12f29044f17e450caaab777178f36128bd0c7d23c83,Intervention,0.21220203488372094,0.2822757009345795,65-74,"30,000-39,999",Couple Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,Deemed,-0.07007366605085855,-0.24824547709510034,4.0
b0944112e09ff8c99ee841998358735ff5cc745f720e043baf2ec89a0059a606,Intervention,0.18336857142857144,0.17732223264540337,35-44,"50,000-74,999",Single Adult Household,0,1,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,150-250k,Social grade C1,Deemed,0.00604633878316807,0.0340980298576497,5.0
b0bf17898f8b4f54e9b74db856217d7f3f01f6995204418a67723ea547197251,Intervention,0.1869153627311522,0.21310824742268042,55-64,"20,000-29,999",Single Adult Household,0,2,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade C1,EDF Essentials,-0.026192884691528223,-0.12290882689104504,5.0
b0f9057f744a6c1435523deec375a7a1b8c6627d62894810e43695db82a10a86,Intervention,0.5065106685633002,0.25989689119170983,65-74,"20,000-29,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade C1,EDF Essentials,0.24661377737159035,0.9488908322096037,3.0
b1774c07a9f576b57e48136aba428dadc0c980e9a077f4d12bbd41cbef2c63ef,Intervention,0.13210357142857143,0.13675924214417745,55-64,"50,000-74,999",Couple Household,0,2,4,Office Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Deemed,-0.0046556707156060195,-0.03404282330475195,5.0
b1abe6218a47b648419ba3710b1e2d969eafc8eb5988a94b4d51f1c22f5f8732,Intervention,0.21919281524926684,0.20265229485396383,45-54,"75,000-99,999",Couple Household,0,5+,5+,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,250-500k,Social grade C1,Deemed,0.016540520395303016,0.08162019782318536,7.0
b25d485850033a6247729af61f2a9ef7629a66d90b422c9d66060983e6900af0,Intervention,0.16844,0.20533179297597043,55-64,"20,000-29,999",Single Adult Household,0,1,2,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,EDF Essentials,-0.03689179297597042,-0.17966917076639854,5.0
b290baf0905bf16a608c6e3224a9bf20b4c4835e7c970dd97fba62a6b5b2303f,Intervention,0.1117366720516963,0.1479832713754647,18-24,"50,000-74,999",Couple Household,1,3-4,4,Professional,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Fix Total Service,-0.03624659932376839,-0.24493714044071335,5.0
b2bf72d74ab2b253e91862d443f9276f0b2508d9fed7e03c311f955a737a0db3,Intervention,0.1606578947368421,0.1877218114602588,75+,"40,000-49,999",Single Adult Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Fix Total Service,-0.02706391672341668,-0.1441703364829621,1.0
b2c6a3a9b8d7f2427413f1eee6192ade86368a887d7042f297e9db0aed31e5bf,Intervention,0.15255614973262033,0.1717914735866543,35-44,"10,000-19,999",Multi-Occupancy Household,1,3-4,3,Service Sector,Employed,GCSE Equivalent,Social Renting,Terraced House,250-500k,Social grade D,Deemed,-0.01923532385403398,-0.11196902530981191,5.0
b2e5e2c3ceec83b8604156445a3b40a75fce9cb0d77ee02487c841ed26eb71d6,Intervention,0.2625092857142857,0.34008695652173915,55-64,"75,000-99,999",Couple Household,0,2,4,Looking after home,Not Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,500k+,Social grade C1,EDF Essentials,-0.07757767080745342,-0.22811127954122074,1.0
b30669ae051b8e377c1d52bb1df77b65af90b9cce8cacf9fdaedd18e74826d8d,Intervention,0.2879219242902208,0.3048769230769231,55-64,"30,000-39,999",Couple Household,0,2,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,Standard,-0.016954998786702313,-0.055612601359219374,4.0
b31a97eac0e3427cf369d2e76ce328a73d20e64550696f318841d94ff306c767,Intervention,0.2562233285917496,0.253544019138756,55-64,"75,000-99,999",Couple Household,1,3-4,3,Looking after home,Not Employed,A Level Equivalent,Social Renting,Detached House,250-500k,Social grade C2,Standard,0.0026793094529936057,0.010567433071759074,3.0
b3c2f518b875bea81c6792474fdb17c71fb4696838c61694ed54a20082a13561,Intervention,0.17541071428571428,0.16970667284522706,75+,"75,000-99,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade B,Deemed,0.005704041440487223,0.03361117948313867,5.0
b53cf275913e03241f2a9223a0d2572f3f41057ab8f7896c0f07e818d01bc133,Intervention,0.2082002923976608,0.25509671448403515,65-74,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Terraced House,0-100k,Social grade C2,EDF Essentials,-0.046896422086374345,-0.18383781296920346,3.0
b77b80116b0937acc31781deb1a23959696cd0f52b94c61031da79d9aba4441f,Intervention,0.201242795389049,0.25742232558139533,75+,"75,000-99,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,-0.05617953019234634,-0.2182387641222001,1.0
b7e192f1b92bd7f24f4da691eefb579761681b67e7f2a7e1a12874b77bd5e1c3,Intervention,0.3235406976744186,0.30181441860465114,75+,"20,000-29,999",Single Adult Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade A,EDF Essentials,0.021726279069767485,0.07198555711888269,1.0
ba52807ed7af36961662e7888b400636609236e71b9d782d16c356b6d897ca03,Intervention,0.20974766355140187,0.3080447004608295,65-74,"30,000-39,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,Total Service,-0.09829703690942762,-0.3190999123256364,5.0
bb2c60c2290a0a25266d385ca3b1758302cf1870b447fa18f7b07acd5a4d69c2,Intervention,0.1979128571428571,0.3128070093457944,75+,"30,000-39,999",Single Adult Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade C1,EDF Essentials,-0.1148941522029373,-0.3673004401123469,7.0
bd6eb3fe64fa80f169dcdb9c84cccc8986f6a6d604bfc1039a8683fec64a0c6d,Intervention,0.7706307142857143,0.6259787126203751,55-64,"50,000-74,999",Couple Household,0,2,4,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,0.1446520016653392,0.23108134310161987,7.0
beb7ccac555878806ec761ecc86aa3e5e6760a10701214581b920004cf870114,Intervention,0.21297297297297296,0.2306347138203816,55-64,"30,000-39,999",Couple Household,0,2,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,Deemed,-0.017661740847408625,-0.07657884866873768,7.0
bee49a5e2e23ade91ca43b5a44738793cb71e5f70952cdf2fab71b2ce249eac9,Intervention,0.17821233859397417,0.18338057620817844,45-54,"50,000-74,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade B,Deemed,-0.005168237614204263,-0.028183124522071216,5.0
c2eac281cfda0c5be9f82108543d862cf7cbb28accad3828e843d017e287d7cf,Intervention,0.1513371266002845,0.1857574349442379,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Skilled Manual Worker,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade B,Engage,-0.034420308343953404,-0.18529706955894365,5.0
c4885171e7a437ba4c59c4dfbd6f17ef48c3498dae935a9c0f7d7cd44ecbc34c,Intervention,0.182375,0.21183177132146203,65-74,"10,000-19,999",Single Adult Household,0,1,5+,Retired,Not Employed,University Degree or Higher,Owner Occupied,Terraced House,500k+,Social grade C1,EDF Essentials,-0.029456771321462016,-0.13905738094764053,5.0
c4989cc92c6f53131d852041a00b2025e3f0f6b3b04b0549b8db133aa5cbf666,Intervention,0.15338555078683833,0.1891613819214387,25-34,"0-9,999",Single Adult Household,1,3-4,2,Service Sector,Employed,GCSE Equivalent,Social Renting,Flat or Maisonette,150-250k,Social grade C1,Deemed,-0.03577583113460037,-0.18912862007668435,1.0
c52f0c3bee01e70b43b7f74583043dcb1051cfd6eaf88105d981e2ad166ca536,Intervention,0.29977505407354005,0.3618892018779343,45-54,"50,000-74,999",Couple Household,1,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Standard,-0.062114147804394226,-0.17163857744875574,4.0
c56916f8c11d723c7e1e02bbf17a5af480b936569886ec942a83df32124341d5,Intervention,0.12921377331420372,0.14280222325150532,75+,"10,000-19,999",Single Adult Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Deemed,-0.0135884499373016,-0.09515573096764346,5.0
c5fccc7a6ed822dd019000e82e3fc0ccef140d8c1f51accbab6266dbb71b6ae1,Intervention,0.037480714285714284,0.07681139944392956,55-64,"20,000-29,999",Single Adult Household,0,1,3,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C1,Standard,-0.03933068515821528,-0.5120422937603906,5.0
c67ac9d4837a7680654765c04dd49d5b509243b532f4509e783eb485db010ea0,Intervention,0.11115789473684211,0.14853377110694183,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade A,Standard,-0.03737587637009972,-0.25163217826866935,0.0
c6b80b58762679282e07eebe139e1bfc8af841a29224126417642184e0ecb11a,Intervention,0.3349381223328592,0.4220974695407685,45-54,"75,000-99,999",Couple Household,1,3-4,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Terraced House,250-500k,Social grade C1,Easy Online,-0.0871593472079093,-0.20649104412480013,2.0
c6be7f63eb7e8aca1be5d856de6fe1bb1577d59575a76735732a2a3eb32d5dc7,Intervention,0.2637658914728682,0.2892570503929727,55-64,"30,000-39,999",Couple Household,0,2,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade C2,EDF Essentials,-0.025491158920104506,-0.08812631839214728,4.0
