ANON_ID,AGE_GROUP,INCOME_CATEGORY,HOUSEHOLD_OCCUPANCY,CHILDREN_AT_HOME,HOUSEHOLD_SIZE,NUMBER_OF_BEDROOMS,OCCUPATION,EMPLOYMENT_STATUS,HIGHEST_QUALIFICATION,HOME_OWNERSHIP,HOME_TYPE,HOME_VALUE,SOCIAL_GRADE,TARIFF_GROUP,Cluster_Comp04_k02,Cluster_Comp04_k03,Cluster_Comp04_k04,Cluster_Comp04_k05,Cluster_Comp04_k06,Cluster_Comp04_k07,Cluster_Comp04_k08,Cluster_Comp04_k09,Cluster_Comp06_k02,Cluster_Comp06_k03,Cluster_Comp06_k04,Cluster_Comp06_k05,Cluster_Comp06_k06,Cluster_Comp06_k07,Cluster_Comp06_k08,Cluster_Comp06_k09,Group
949c58b8ab84fc56bada219c56b74eb718a565df4bc45cc31920aacd18e12d10,55-64,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,1.0,1.0,1.0,2.0,3.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2ec63f6a1472f5242eb71481dc4500e1897c6e758f1e41e4e333bd83b713cd98,65-74,"30,000-39,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C2,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
e9d25c12fe55a5770d7a456f60cb2c8749f6a2ea70939ff90fd4b300a29f2f58,45-54,"20,000-29,999",Single Adult Household,1,2,2,Service Sector,Employed,GCSE Equivalent,Private Renting,Terraced House,100-150k,Social grade D,EDF Essentials,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,1.0,0
13cc86209ead5f27c5c4731eba044d0bdf0227e5726453d807578a77b402179b,55-64,"100,000+",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Fix Total Service,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1
92d37f3903a827cd408d736190fb878c37cdd86af79dff36d9ef704ecd688c7c,18-24,"30,000-39,999",Single Adult Household,0,1,3,Student,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,100-150k,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
87e79886a85fa6f00cd5b479c3e4407a5fec908f9ff4952e50b9ecf677a73493,45-54,"50,000-74,999",Couple Household,1,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Deemed,1.0,1.0,2.0,1.0,2.0,2.0,5.0,3.0,1.0,1.0,2.0,1.0,5.0,2.0,5.0,6.0,0
7126fc8893bbb7bafe04b741c619990ad86bcf8d80f907209a6c525760f5a936,65-74,"50,000-74,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,0.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,4.0,1
2a8f5565849e0c1e1f5db31ab74bc591e0c548b937334d6edafe391633c91b3e,55-64,"75,000-99,999",Couple Household,0,2,4,Service Sector,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,4.0,0
9e0cc22c6993af8677d4354155c10be44d7076ef7be810763baf7e5e8c957d9f,45-54,"30,000-39,999",Multi-Occupancy Household,0,1,3,Skilled Manual Worker,Employed,A Level Equivalent,Private Renting,Terraced House,150-250k,Social grade C1,Essentials Exclusive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,1
9b2b580871e82081ceba4aefc5eb5b182f5a9cb66001a0309fdabf18f9ad7cba,45-54,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,500k+,Social grade B,EDF Essentials,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1
81c0be016008ba203884781e9425aa1532bb8ce2d5e2cf526dec3f29ca6b3689,25-34,"40,000-49,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,1.0,1
61acbe73b91cb241c595fe558e1e6c4e94dbd89619814a7742da0d4d33e1ea91,35-44,"30,000-39,999",Couple Household,2+,3-4,2,Professional,Employed,GCSE Equivalent,Owner Occupied,Terraced House,0-100k,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29095625b2f22e6f46c1dc981db80c7d89f1167749d55437838b32ebbe7cdde5,55-64,"10,000-19,999",Single Adult Household,0,1,1,Unemployed,Not Employed,Secondary Education or Less,Social Renting,Flat or Maisonette,150-250k,Social grade D,Deemed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
084333e3af332f89172f76735b45a8633d7890cc0d63c238be09f1e891689c9c,55-64,"50,000-74,999",Couple Household,0,2,3,Skilled Manual Worker,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,1.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,0.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,1
6ea1d96e845a0bc95e6647b85f2bb6253d94872e7a9dd4ead9953825e5133c1c,65-74,"20,000-29,999",Couple Household,0,2,3,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,1
fbf0f4c5cade26ca8c52fae2df49ed1997d4f75a3eaf7d02c2f545bd55218df7,55-64,"20,000-29,999",Single Adult Household,0,1,2,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52f5582a36b710c9e8baef5a779b003a2089cf235611f44ae9714546a3bfa604,65-74,"30,000-39,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
aa20fa2c41d741a546569ea80fcedf46f8f5dc524c42aa1e1ad8319a7c82b01f,35-44,"40,000-49,999",Single Adult Household,2+,3-4,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,150-250k,Social grade B,Safeguard Assist,0.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,4.0,1
db3a7e5c0a2e8ce7cd104f10e53766b865a305bfacbf887f239601690f4fdde2,65-74,"50,000-74,999",Couple Household,0,2,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
087ddbeefa26fa1fbd6f4971eac1868b6c5fb5ad7d7aedbde8deedf234402c2c,18-24,"50,000-74,999",Couple Household,1,5+,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Deemed,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
90b8a529ff883c12ec21047a971a3f7eda93a2d8794efca62fcf467b471f237c,45-54,"40,000-49,999",Couple Household,1,3-4,3,Skilled Manual Worker,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C2,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1c6f68adee9af70a7edcc9becac942637f63af7416617dc304852cac60e3d346,55-64,"75,000-99,999",Couple Household,1,3-4,4,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade A,EDF Essentials,0.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,4.0,1
94a4698b372f741c6927be5ae3e899b2098f315bfb98791ba57c6fb2ece1eb5c,55-64,"50,000-74,999",Couple Household,0,2,4,Director/Managerial,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C2,EDF Essentials,1.0,2.0,3.0,4.0,4.0,5.0,6.0,7.0,0.0,2.0,3.0,4.0,4.0,5.0,6.0,7.0,1
6d1ab9d031170c929f9fc172e706c1b24714af8b4c76d6c4747de0bda86f4858,45-54,"50,000-74,999",Couple Household,2+,3-4,4,Professional,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Fix Total Service,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,0
5b0b55886fbc531961809a14550f2813b5352e97b0c767f686cc1977107b1056,18-24,"30,000-39,999",Couple Household,1,5+,3,Service Sector,Employed,A Level Equivalent,Private Renting,Terraced House,100-150k,Social grade D,Standard,1.0,2.0,3.0,1.0,2.0,4.0,5.0,6.0,0.0,2.0,3.0,2.0,5.0,2.0,5.0,6.0,1
a06f9021646c479327e6349f531dc8a42b1a85bd342875d360e2157f36692148,55-64,"50,000-74,999",Multi-Occupancy Household,0,3-4,5+,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,EDF Essentials,0.0,1.0,2.0,3.0,1.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1
8cc6e4f035483882a41f85321018231ebe41d3f4cfce0907c823721a3e19599e,75+,"20,000-29,999",Single Adult Household,0,1,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11f1a7a2f4fd4dabbea1bbb584bdcbde49774c783280c600c8fce240bea0f995,55-64,"30,000-39,999",Couple Household,0,2,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade C2,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
54ab270b13663467348ec841e3762c48194e005b902b2346eaa8fff4c348b246,65-74,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
f3172ef233183d14d803ad0cc63d26729ec81b54850a3264a809ce52e9b461bc,65-74,"20,000-29,999",Single Adult Household,0,1,2,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Terraced House,100-150k,Social grade C2,EDF Essentials,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
0f4b38917cbc1affabe18c0dc2f92b7314b2584d6ce7ce8f27719ac66971789d,55-64,"75,000-99,999",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
054b88a4807b59fb512c26c563b70b99c62c8624b6628d8cfd0e2443d8b5dbb5,65-74,"10,000-19,999",Single Adult Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Flat or Maisonette,0-100k,Social grade C2,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26413993e5ae8f8958e726278493c6bd047f906e18a831b61b4edacfd05e059a,55-64,"100,000+",Couple Household,0,2,4,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,1.0,2.0,3.0,4.0,2.0,4.0,5.0,6.0,0.0,2.0,3.0,4.0,5.0,2.0,5.0,6.0,0
d58542c089324f0aa2d9e9b3ba1e5feecf439d58cbdfe044a0908eed523728a6,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade B,EDF Essentials,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,1
9dd9c1c0e164828e61d6eed970eabecb59e929048c1d00cbd252d9d34d97871f,45-54,"75,000-99,999",Couple Household,1,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Standard,1.0,0.0,1.0,2.0,3.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1
5d186cbd79f1bbd389dab03fdf2c7005a1ab7c1dab9278f127c11d08775bec5d,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C2,Simply Online,0.0,0.0,0.0,2.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8196e492d722d265ab1092f36c00510110f0e4b76a923d298a7a2b6686e23dbe,45-54,"100,000+",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Semi-Detached House,250-500k,Social grade B,Easy Online,1.0,2.0,3.0,4.0,2.0,4.0,5.0,6.0,0.0,2.0,3.0,2.0,5.0,2.0,5.0,6.0,1
992ecf4803201046b18872a3894e04ad0ac23d55d09f722e4b9e142613d437a5,65-74,"75,000-99,999",Couple Household,2+,3-4,4,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,0.0,2.0,2.0,4.0,5.0,6.0,7.0,8.0,1.0,2.0,3.0,4.0,5.0,4.0,7.0,8.0,0
0f0cc3f45f533aaf70c1119845b0537d2be4bb865d50634d033a11d9155d533e,35-44,"50,000-74,999",Single Adult Household,0,1,2,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,150-250k,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
b1abe6218a47b648419ba3710b1e2d969eafc8eb5988a94b4d51f1c22f5f8732,45-54,"75,000-99,999",Couple Household,0,5+,5+,Professional,Employed,University Degree or Higher,Private Renting,Flat or Maisonette,250-500k,Social grade C1,Deemed,0.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,4.0,1
de8224004bd69312d1a55d30ec69ad94c36f217eb50525283974435643833f4b,45-54,"50,000-74,999",Couple Household,1,3-4,3,Professional,Employed,GCSE Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C1,EDF Essentials,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1
c855a9d686ad6d160ad7897bd02870b1f4d7843beffe411d2a7c8138e7bf67dc,45-54,"50,000-74,999",Couple Household,1,3-4,3,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Detached House,150-250k,Social grade C1,EDF Essentials,1.0,0.0,1.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,6.0,1
34fa3e34e66c5682a0fc64cea9719817958e4ad0770e70ba7f0dda07da8b1113,65-74,"20,000-29,999",Single Adult Household,0,1,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Flat or Maisonette,150-250k,Social grade C1,Fix Total Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
04ef482b455c0a46fd1d52a1a4cc8a11cb89424035d2f2fcd6eb6ba7ffa535ca,55-64,"75,000-99,999",Couple Household,1,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,EDF Essentials,1.0,2.0,3.0,2.0,4.0,5.0,2.0,4.0,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,1
6024817dde9f507ca26d62fce0cf0352c10f6041a80261ae3ce06e72e51f506a,18-24,"75,000-99,999",Multi-Occupancy Household,0,3-4,3,Service Sector,Employed,University Degree or Higher,Private Renting,Terraced House,250-500k,Social grade C1,Fix Total Service,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8aca006f9fd58d190974c69dd6b30405506755b37a5fac6654ebab7c39887f6e,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Standard,1.0,2.0,3.0,4.0,4.0,5.0,6.0,7.0,0.0,2.0,3.0,4.0,4.0,5.0,6.0,7.0,0
38b06e63f05bc681d2235d1b18c71a23236a3623d69c5aeba0f232b9589b2017,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
f12273ade7f0f4d4f5c68810790eecde7a0a979dba17c02242aa83acbd83286e,55-64,"75,000-99,999",Couple Household,2+,3-4,4,Skilled Manual Worker,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C2,Deemed,0.0,2.0,3.0,4.0,5.0,1.0,2.0,1.0,0.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,1
f57e624ceed2c0f7c111f4252df2b4c5d698a76ad50b926d641037522dab9b4b,55-64,"100,000+",Couple Household,1,3-4,2,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,500k+,Social grade B,EDF Essentials,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,2.0,2.0,4.0,3.0,4.0,0
b30669ae051b8e377c1d52bb1df77b65af90b9cce8cacf9fdaedd18e74826d8d,55-64,"30,000-39,999",Couple Household,0,2,3,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C2,Standard,0.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1
3f6b8ab84be4002005e65d295766f9993ced97b9ddeb27adb686aad8b54f456d,55-64,"30,000-39,999",Couple Household,0,2,4,Office Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3a50604bdf00544debe1510fe9ef1d601c91562e69304968d2de0080de56c057,55-64,"50,000-74,999",Couple Household,0,2,4,Skilled Manual Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,150-250k,Social grade B,Standard,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1
76c74722026cbb0035c8533187ac2800dbe8e0224fd9f61fd258fc573d7200d5,35-44,"30,000-39,999",Couple Household,1,3-4,3,Service Sector,Employed,University Degree or Higher,Private Renting,Terraced House,250-500k,Social grade C1,Easy Online,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,1
cb504146b8c65547dbf482ddd775f79626c53d3ba3a3b26e333ee40c01fcb5b5,55-64,"50,000-74,999",Couple Household,0,2,4,Office Worker,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,1
54caa1b1642c42ca2818636256d4ea7b6b5c63462227fcfd5d19a98c823b4e7a,35-44,"40,000-49,999",Couple Household,0,2,3,Service Sector,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
b3020488a85b5f9b34f127942a6b10aa22d9ece352313ed4a35e7d42356fb074,55-64,"40,000-49,999",Couple Household,0,2,3,Looking after home,Not Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade C1,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
9ca26d38658c1406348f47fc87c2e60a51db0ae04382579c67fbb32b53fae957,55-64,"30,000-39,999",Couple Household,2+,3-4,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,100-150k,Social grade C2,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0d900847200123aeae905a6e29a478d25e5ef023d53fdbec6bf2ed6da77afe37,55-64,"20,000-29,999",Single Adult Household,1,2,2,Looking after home,Not Employed,GCSE Equivalent,Owner Occupied,Semi-Detached House,150-250k,Social grade D,Standard,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0
9ea4224d8ddf4066bb747465503e3bbee3761ce63d7631df03d690c5a68291c0,55-64,"50,000-74,999",Couple Household,0,2,4,Director/Managerial,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Deemed,1.0,1.0,1.0,2.0,3.0,3.0,4.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1
9a26ed009ec9a485b42b68b7075e1536c01436ceb2164bfa27e01ff7b486465a,65-74,"30,000-39,999",Single Adult Household,0,2,5+,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,500k+,Social grade C2,Deemed,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1
89b3990c44c386b486356735611f79ae44293e63c095f96532ddfb5f0c650069,65-74,"75,000-99,999",Couple Household,2+,3-4,4,Looking after home,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,Standard,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,0
b5c0ecc9d0e75b088336b88a3ee8ecf59ef1fd017fd4907ddf37ba4ecc5f226a,55-64,"20,000-29,999",Single Adult Household,0,1,3,Service Sector,Employed,GCSE Equivalent,Owner Occupied,Terraced House,150-250k,Social grade D,Standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
e80439261d3921c3708168bac9b52c5db17924c4606fdb1108b98016a4f73f44,75+,"10,000-19,999",Single Adult Household,0,1,2,Retired,Not Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade C1,EDF Essentials,0.0,1.0,2.0,3.0,1.0,2.0,3.0,5.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,1
a50f3e32cac52469c80204092524517acc559041ef909eb71721b2c8d44a95f4,55-64,"100,000+",Couple Household,0,2,4,Director/Managerial,Employed,University Degree or Higher,Owner Occupied,Detached House,500k+,Social grade B,Standard,0.0,0.0,2.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,4.0,1
f15bb525b527b0c6d43293c2767d6040d71dbfca6be4e2cf5ac51efd6cc5516d,55-64,"50,000-74,999",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Deemed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1ca380f530b5997b8114cd9244276385c596e44310188e9be58eed8956b288b8,45-54,"50,000-74,999",Couple Household,2+,3-4,3,Service Sector,Employed,A Level Equivalent,Owner Occupied,Terraced House,150-250k,Social grade C1,Standard,0.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,3.0,1.0,2.0,1
2346bb155a34143745bd2a827f898fec7e49e7c1054743c1ed287294f0834917,55-64,"30,000-39,999",Couple Household,0,2,3,Office Worker,Employed,GCSE Equivalent,Owner Occupied,Detached House,150-250k,Social grade C1,Easy Online,0.0,0.0,2.0,3.0,5.0,1.0,3.0,1.0,0.0,2.0,1.0,4.0,2.0,4.0,3.0,1.0,1
038dcb89b729d80f4b8308951234739418b5886fd79e2892a6055ddc141e59b8,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,Secondary Education or Less,Owner Occupied,Terraced House,0-100k,Social grade C2,EDF Essentials,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,0
a7e49fe3316e75c0f07845336aae4a2dc89b3576ae736d0dafd1e82d58805f54,18-24,"75,000-99,999",Couple Household,2+,3-4,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade C1,Engage,0.0,2.0,2.0,3.0,1.0,2.0,3.0,8.0,0.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,1
f6fe47044cce652422567e14f4e1358c4baaf4d929c2fe1a667cad9a2df031e0,55-64,"40,000-49,999",Couple Household,0,2,4,Professional,Employed,University Degree or Higher,Owner Occupied,Detached House,250-500k,Social grade B,Standard,0.0,0.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,5.0,1
05a6be03d9644fd6db6a108c1936e70ed878cb8af9f39f4011ddb97c52b22623,35-44,"50,000-74,999",Couple Household,2+,3-4,3,Professional,Employed,University Degree or Higher,Owner Occupied,Terraced House,250-500k,Social grade C1,Deemed,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0
c9710fcfe96222fe1808faca27b3968d75332548d999cfcd0b280a4c4b60e9da,55-64,"50,000-74,999",Couple Household,0,2,4,Director/Managerial,Employed,A Level Equivalent,Owner Occupied,Detached House,250-500k,Social grade B,Standard,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0
e337381cb9d2205c96bd6a47c404bbda1898dc568a697228a9dfb06de1307df2,65-74,"20,000-29,999",Couple Household,0,2,3,Retired,Not Employed,A Level Equivalent,Owner Occupied,Semi-Detached House,250-500k,Social grade C1,EDF Essentials,0.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1
